category,item_name,disease_name,scientific_name,treatment,language,uid,created_at,updated_at,deleted_at
vegetable,Lesser Yam,Tuber Rot (Fungal Infection),Botryodiplodia theobromae,Tubers rot in storage. Cure tubers in shade. Store in well-ventilated racks. Avoid bruising.,en,knowledge_base_d9e9c22e-29ed-4fe7-850a-104eb4477d91,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lesser Yam,Nematodes (Parasitic Infection),Scutellonema bradys,Cracks and galls on tuber skin. Use clean seed. Hot water treatment (50°C) for seed tubers.,en,knowledge_base_7ef54ba2-2470-45ac-9815-a42c1cfbeb18,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lesser Yam,Scale Insects (Insect Infestation),Aspidiella hartii,"Scales on stored tubers suck sap, causing shriveling. Dip tubers in soap solution before storage.",en,knowledge_base_91e9a6ef-e3fc-4591-8473-f5f844e35bae,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lesser Yam,Mealybugs (Insect Infestation),Planococcus citri,White powdery bugs on tubers. Clean tubers before storage.,en,knowledge_base_de3a8528-e3ca-46e5-8e38-7a4756baae3c,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lima Bean,Pod Blight (Fungal),Diaporthe phaseolorum,"Common in Ooty/Kodaikanal/Chikmagalur. Pods turn brown and dry up prematurely. Seeds inside become shriveled. Treatment: This happens in cool, misty weather. Improve airflow by spacing plants widely. Spray a mild fungicide like Mancozeb (2g/liter) during the flowering stage. Remove infected pods immediately.",en,knowledge_base_5db9db1b-6fe1-4dbe-a5d9-26f8199361f5,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lima Bean,Aphids (Insect),Aphis craccivora,"Clusters of black insects attack the young shoots and pods, sucking sap and causing the plant to curl. Treatment: Spray a strong jet of water to wash them off. Use insecticidal soap or neem oil. Encourage ladybug beetles in the garden.",en,knowledge_base_baa4ec59-958e-47f5-a39c-9485f6d3853d,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lima Bean,Pod Blight (Fungal Infection),Diaporthe phaseolorum,Pods turn brown and rot. Spray Copper Oxychloride. Improve spacing.,en,knowledge_base_a21e743f-78f8-417e-af0f-2d85b088e94c,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lima Bean,Anthracnose (Fungal Infection),Colletotrichum lindemuthianum,Sunken spots on pods. Use clean seed. Spray Mancozeb.,en,knowledge_base_5cadfd30-04b7-461b-8a94-532673d78f36,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lima Bean,Rust (Fungal Infection),Uromyces appendiculatus,Red pustules on leaves/pods. Dust sulfur.,en,knowledge_base_5b1daf14-3e6a-4e8d-b4cc-ad307307072e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lima Bean,Mosaic Virus (Viral Infection),Bean common mosaic virus (BCMV),"Mottled, deformed pods. Remove plants. Control aphids.",en,knowledge_base_a7ca51fe-8a98-4306-a2e2-32c47555b5e0,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lima Bean,Pod Borer (Insect Infestation),Maruca vitrata,Holes in pods. Spray Neem oil. Handpick.,en,knowledge_base_8c843274-5cf2-43f7-b882-803aa84f152f,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lima Bean,Root Rot (Fungal Infection),Rhizoctonia solani,Plants wilt. Improve drainage. Treat seeds.,en,knowledge_base_2aa23870-bace-41ad-95f8-ef1fd9742569,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lima Bean,Powdery Mildew (Fungal Infection),Erysiphe polygoni,White dust on pods. Spray sulfur.,en,knowledge_base_94266403-93c2-4654-bf93-e403703c0315,2026-01-12 19:09:08.013000+00:00,,
vegetable,Little Gourd,Anthracnose (Fungal),Colletotrichum gloeosporioides,"Small, dark, sunken spots appear on the fruits and stems. In wet weather, pinkish spores may form. Treatment: Prune the vines heavily to reduce humidity inside the trellis. Remove and destroy infected fruits. Spray Pseudomonas fluorescens (bio-fungicide) or neem oil.",en,knowledge_base_1de99a97-f968-4a6e-a50d-0fcd8694459d,2026-01-12 19:09:08.013000+00:00,,
vegetable,Little Gourd,Mites (Arachnid),Tetranychus urticae,"Leaves turn reddish-brown and look ""scorched."" Tiny webs may be seen. Treatment: Mites thrive in hot, dry weather. Spray water forcefully to wash them off. Apply wettable sulphur (2g/liter).",en,knowledge_base_18077f84-5427-4cad-979c-8f8c5bef4b5d,2026-01-12 19:09:08.013000+00:00,,
vegetable,Little Gourd,Powdery Mildew (Fungal Infection),Podosphaera xanthii,White powder on vines/fruit. Spray wettable sulfur. Prune dense vines.,en,knowledge_base_85fc34ab-ff96-41a4-98b0-999ceed2cc11,2026-01-12 19:09:08.013000+00:00,,
vegetable,Little Gourd,Anthracnose (Fungal Infection),Colletotrichum gloeosporioides,Dark spots on fruit. Spray Mancozeb.,en,knowledge_base_78aa5963-2ad8-400e-8131-e66e62d1afb3,2026-01-12 19:09:08.013000+00:00,,
vegetable,Little Gourd,Mosaic Virus (Viral Infection),Coccinia mosaic virus (CocMV),"Lumpy, mottled fruits. Remove vines. Control aphids.",en,knowledge_base_bd828d6b-9d1f-4b44-a18c-6d03ddbc8b16,2026-01-12 19:09:08.013000+00:00,,
vegetable,Little Gourd,Fruit Borer (Insect Infestation),Diaphania indica,Larvae eat fruit. Spray Neem oil.,en,knowledge_base_d53fac96-9cc1-45c1-9365-72010fade95b,2026-01-12 19:09:08.013000+00:00,,
vegetable,Little Gourd,Downy Mildew (Fungal Infection),Pseudoperonospora cubensis,Yellow spots on leaves; poor fruit set. Spray Metalaxyl.,en,knowledge_base_cd2e7622-93ac-48a9-8927-334e85691904,2026-01-12 19:09:08.013000+00:00,,
vegetable,Little Gourd,Root-Knot Nematode (Parasitic Infection),Meloidogyne incognita,Galls on roots; low yield. Apply Neem cake.,en,knowledge_base_1988885e-d7ef-4d09-8b33-728ecbee54ad,2026-01-12 19:09:08.013000+00:00,,
vegetable,Little Gourd,Fruit Fly (Insect Infestation),Bactrocera cucurbitae,Maggots rot the fruit. Use Cue-lure traps. Bag fruits. Harvest frequently.,en,knowledge_base_4ec984e7-b5d4-4e35-82ad-713fe0994d7e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Lotus Stem,Root Rot (Fungal),Fusarium spp.,Stem becomes soft and brown. Treatment: Circulate pond water to avoid stagnation. Remove rotting stems. Apply lime to pond bottom.,en,knowledge_base_f5bcfc7d-d204-4b35-b2e9-b9e4db099e70,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mango Ginger,Bacterial Wilt (Bacterial Infection),Ralstonia solanacearum,Rapid wilting. Use certified seed. Solarize soil.,en,knowledge_base_ad66a757-c2b3-4b56-a417-e4bbc7dd7bd7,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Cucumber,Fruit Fly (Insect Larvae),Bactrocera cucurbitae,"This large, yellow cucumber is a magnet for fruit flies. Maggots turn the inside into mush. Treatment: Unlike salad cucumbers, these have thick skin, but flies still pierce them. Cover the fruit with a cloth bag or newspaper as soon as the flower drops. Use pheromone traps. Harvest as soon as the colour begins to change to yellow; do not leave it on the vine too long.",en,knowledge_base_6dd9b81d-5059-48cb-a35b-0dc097a0ccc1,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Cucumber,Powdery Mildew (Fungal),Podosphaera xanthii,"White dusty patches cover the large leaves, killing the vine before fruits mature. Treatment: This variety is often grown on the ground, making it susceptible. Try to grow on a trellis or use mulch (dry straw) to prevent leaves from touching soil. Spray wettable sulphur or a milk-water mix.",en,knowledge_base_9439484b-8af7-40d8-9b31-f3e58b37945f,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Cucumber,Fruit Fly (Insect Infestation),Bactrocera cucurbitae,Maggots cause rotting and bending. Trap males. Bag fruits. Destroy fallen ones.,en,knowledge_base_0cf6b634-1325-4874-b003-307b68737dcf,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Cucumber,Downy Mildew (Fungal Infection),Pseudoperonospora cubensis,Yellow leaf spots; fruit sunscalds or stays small. Spray Mancozeb.,en,knowledge_base_bd5887da-6c1b-479c-a2a7-9ab07c9e6569,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Cucumber,Powdery Mildew (Fungal Infection),Podosphaera xanthii,White powder; fruits dry up. Spray sulfur.,en,knowledge_base_47d10d26-7ff0-488d-8b31-8141b0c32e15,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Cucumber,Mosaic Virus (Viral Infection),Cucumber mosaic virus (CMV),"""Warty"" deformed fruits. Remove plants. Control vectors.",en,knowledge_base_6df7a285-e01b-4bc4-9f4c-3d9814f251b0,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Cucumber,Anthracnose (Fungal Infection),Colletotrichum orbiculare,Sunken pinkish spots on fruit. Spray Copper fungicide.,en,knowledge_base_1f5b315d-ee96-44ad-b4c9-56c0527393bb,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Cucumber,Gummy Stem Blight (Fungal Infection),Didymella bryoniae,Black rot on fruit; gum on stem. Rotate crops. Spray Chlorothalonil.,en,knowledge_base_d166fec3-bb4e-40eb-a812-8bb4dbb9a531,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Cucumber,Belly Rot (Fungal Infection),Rhizoctonia solani,Underside rots on soil. Mulch or trellis.,en,knowledge_base_f02d718e-76b9-44e8-b200-6f8a8efa530b,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Gourd,Cucumber Beetle (Insect),Aulacophora spp.,Orange beetles eating leaf tissue and spreading wilt. Treatment: Handpick beetles in early morning. Use Neem oil spray. Dust wood ash on seedlings.,en,knowledge_base_4c1dc73e-b1b2-40e8-bc74-7d42db71593f,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Spinach,Cercospora Leaf Spot (Fungal),Cercospora beticola,"Round, reddish-purple spots with a pale center appear on the thick leaves. Makes the leaves look unappetizing. Treatment: Basale is very hardy, but this happens in high humidity. Remove the infected leaves (don't eat them). Improve airflow by training vines properly. Avoid wetting the leaves when watering.",en,knowledge_base_6a989ede-5349-457c-a946-ca963b129fac,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Spinach,Leaf Spot (Fungal),Cercospora beticola,"Round, reddish-purple spots with a pale center appear on the thick leaves. Treatment: Remove the infected leaves (do not eat them). Improve airflow by training vines properly. Avoid wetting the leaves when watering in the evening.",en,knowledge_base_c759d344-07a7-49e1-b199-da028d8130c5,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Spinach,Cercospora Leaf Spot (Fungal Infection),Cercospora beticola,Red/purple spots with pale centers on the edible leaves. Pick off infected leaves. Spray Neem oil. Avoid overhead watering.,en,knowledge_base_acca35b4-462b-4630-b4e9-7996fb668640,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Spinach,Rust (Fungal Infection),Puccinia spp.,Orange/yellow pustules on leaves. Remove bad leaves. Dust sulfur (wash well before eating).,en,knowledge_base_539a9de0-0dad-49f4-b012-f77a5024591f,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Spinach,Root-Knot Nematode (Parasitic Infection),Meloidogyne incognita,Roots have galls; plant stunts. Solarize soil. Rotate crops.,en,knowledge_base_d4273175-37b1-4541-af57-393125af3ca6,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Spinach,Stem Rot (Fungal Infection),Sclerotium rolfsii,Stem rots at soil line. Improve drainage. Do not overwater.,en,knowledge_base_8f104f27-3783-4e68-a92e-bb47c575c26e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Spinach,Leaf Miner (Insect Infestation),Liriomyza spp.,Trails in leaves. Remove leaves. Spray Neem oil.,en,knowledge_base_dd44db68-6c4c-423b-9abd-8b2c41dfd9ad,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Spinach,Woolly Aphid (Insect Infestation),Eriosoma lanigerum (or generic Aphididae),White fuzzy insects on stems. Wash off. Spray soap solution.,en,knowledge_base_2f501528-4be2-4e9d-86f2-6c78500050b6,2026-01-12 19:09:08.013000+00:00,,
vegetable,Malabar Spinach,Alternaria Blight (Fungal Infection),Alternaria spp.,Brown irregular spots. Remove leaves. Ensure airflow.,en,knowledge_base_d04c40f5-8dfd-4333-b3d1-feca56aa5e25,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mango Ginger,Rhizome Rot (Fungal),Pythium aphanidermatum,"The leaves turn yellow and dry up from the tip. The underground rhizome turns soft and mushy with a foul smell. Treatment: This is the biggest threat to this crop. Prevention is key. Treat seed rhizomes with Trichoderma or hot water (50°C for 30 mins) before planting. Ensure the bed is raised and has excellent drainage. If rot starts, drench the soil with Copper Oxychloride.",en,knowledge_base_954b8db6-aea7-4aaf-8177-79217db07a49,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mango Ginger,Leaf Spot (Fungal),Colletotrichum capsici,"Numerous small, round, brown spots appear on the leaves, causing them to dry up early. This reduces the rhizome size. Treatment: This usually happens in the rainy season. Remove heavily infected leaves. Spray a mild solution of Mancozeb (2g/liter) or an organic copper spray to check the spread.",en,knowledge_base_ae6a539b-982c-40d0-a61a-c3466a4737f0,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mango Ginger,Rhizome Rot (Fungal Infection),Pythium aphanidermatum,Soft rot of the rhizome. Ensure drainage. Treat seed with Mancozeb.,en,knowledge_base_bd31dc84-f4aa-4f2b-beba-7be95eec1eec,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mango Ginger,Leaf Spot (Fungal Infection),Colletotrichum capsici,Brown spots reduce yield. Spray Carbendazim.,en,knowledge_base_baffaf90-2f2d-411b-9a36-37f1343968ed,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mango Ginger,Shoot Borer (Insect Infestation),Conogethes punctiferalis,Dead heart in stem. Cut and burn. Spray Neem oil.,en,knowledge_base_15a53245-0eae-489e-b6eb-7b4d6c4bf03f,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mango Ginger,Scale Insects (Insect Infestation),Aspidiotus hartii,Scales on rhizome in storage. Clean before storing.,en,knowledge_base_da2d7fde-e69a-43c5-8bc7-197eb7db6f61,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mango Ginger,Nematodes (Parasitic Infection),Meloidogyne incognita,Lesions on rhizome. Use clean seed. Apply Neem cake.,en,knowledge_base_09969e1e-2cfc-418e-8600-5834e0399555,2026-01-12 19:09:08.013000+00:00,,
vegetable,Milky Mushroom,Green Mold (Fungal),Trichoderma harzianum,"Green patches (Trichoderma) appear on the casing soil or mushroom bags, competing with the mushroom spawn. Treatment: This is caused by poor hygiene. Sterilize the straw/substrate thoroughly. If a green spot appears, cover it immediately with salt or a damp cloth soaked in vinegar to stop spores from flying, then remove the bag carefully.",en,knowledge_base_d5d6ffaa-36d9-4a59-865e-670c94e0af18,2026-01-12 19:09:08.013000+00:00,,
vegetable,Milky Mushroom,Bacterial Blotch (Bacterial Infection),Pseudomonas tolaasii,"Brown, slimy spots on the mushroom cap. Reduce humidity. Chlorinate water (150ppm). Avoid water staying on caps.",en,knowledge_base_315a1ad7-1031-4bfc-a9c0-b322766ed98c,2026-01-12 19:09:08.013000+00:00,,
vegetable,Milky Mushroom,Green Mold (Fungal Infection),Trichoderma spp.,Green patches on the casing soil or mushroom. Use pasteurized soil. Remove infected bags immediately. Maintain hygiene.,en,knowledge_base_dd9fd952-890b-4e76-b044-50ae6f89c501,2026-01-12 19:09:08.013000+00:00,,
vegetable,Milky Mushroom,Dry Bubble (Fungal Infection),Lecanicillium fungicola,Deformed mushrooms with bulbous bases. Control fungus gnats. Use clean casing.,en,knowledge_base_8fdcdd3a-318d-4881-98d6-0ce91e4d2eb9,2026-01-12 19:09:08.013000+00:00,,
vegetable,Milky Mushroom,Wet Bubble (Fungal Infection),Mycogone perniciosa,"Mushrooms become a shapeless, rotting mass with amber liquid drops. Cover infected area with salt/lime. Steam sterilize casing soil.",en,knowledge_base_c9449d6b-23a8-4598-99ed-ed200071d7f4,2026-01-12 19:09:08.013000+00:00,,
vegetable,Milky Mushroom,Ink Cap (Weed Fungi),Coprinopsis spp.,"Black, inky mushrooms appear in the bed. Indicates poor compost ammonia levels. Remove them before they liquify.",en,knowledge_base_bb52a512-4945-483a-a407-fc070e9a9c5e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Milky Mushroom,Fungus Gnats (Insect Infestation),Lycoriella spp.,Larvae eat mushroom mycelium and tunnel into caps. Use light traps. seal the growing room.,en,knowledge_base_57d9ca06-4733-4f61-ac20-c7088edbd70a,2026-01-12 19:09:08.013000+00:00,,
vegetable,Milky Mushroom,Viral Disease (Viral Infection),Mushroom virus X (MVX),"Mushrooms are small, leathery, or deformed. Disinfect the room. Use virus-free spawn.",en,knowledge_base_0c5dab26-09c2-42dc-8e63-026e9ec0143e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Nutmeg Pericarp,Fruit Rot (Fungal Infection),Phytophthora palmivora,"Water-soaked lesions appear on the fruit skin, causing the pericarp to rot and split prematurely. Collect and burn fallen, infected fruits. Spray Bordeaux mixture (1%) before the monsoon starts. Prune the tree to reduce shade and humidity.",en,knowledge_base_4d4cb94f-92ef-4e9f-84f7-d30f5d7e87e0,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mint,Mint Rust (Fungal),Puccinia menthae,"Small, dusty, bright orange or brown spots appear on the undersides of leaves. The leaves yellow and drop, ruining the harvest. Treatment: Avoid overhead watering; keep leaves dry. Harvest stems frequently to remove the fungus before it spreads. If severe, cut the entire patch down to the ground and let fresh, clean shoots grow back.",en,knowledge_base_5da6ead8-9a24-44dc-b26b-8ea2bfd8e9b8,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mint,Stolon Rot (Fungal),Macrophomina phaseolina,"The underground runners (stolons) turn brown and rot. The patch becomes thin and dies out in spots. Treatment: This happens in waterlogged soil. Replant the patch in a new, well-drained raised bed. Dip new planting roots in a mild fungicide or Trichoderma slurry before planting.",en,knowledge_base_7492f947-5fa8-4a2d-972e-f4f2953ad479,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mint,Powdery Mildew (Fungal Infection),Erysiphe cichoracearum,White powder on leaves. Spray baking soda solution or wettable sulfur. Harvest frequently to keep air flowing.,en,knowledge_base_0dd1ff23-4564-4bdd-96e5-477fd92b77ca,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mint,Verticillium Wilt (Fungal Infection),Verticillium dahliae,"Plants twist, stunt, and die. Soil-borne fungus. Do not replant mint in the same spot. Solarize soil.",en,knowledge_base_3b9ea92f-fd30-45eb-a970-811ecfd7f116,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mint,Leaf Blight (Fungal Infection),Alternaria spp.,Large irregular brown spots. Remove leaves. Avoid wet foliage.,en,knowledge_base_bf51d996-464d-4d05-b6d8-3638ad3be86c,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mint,Aphids (Insect Infestation),Myzus persicae,Green insects on tips. Wash off with water. Spray soap solution.,en,knowledge_base_137379d0-39c3-4cfa-b65f-b30b2fecaadb,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mint,Cutworms (Insect Infestation),Agrotis ipsilon,Stems cut at base. Handpick larvae in soil.,en,knowledge_base_cdc0b98f-58c2-4730-bdf5-70bcacda961b,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mint,Loopers (Insect Infestation),Trichoplusia ni,Caterpillars eat leaves. Handpick. Spray Bt.,en,knowledge_base_a626deb8-63ac-465f-9a24-06850cc0a711,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mint,Rust (Fungal Infection),Puccinia menthae,"Orange/brown pustules on the undersides of leaves. This is serious. Use disease-free cuttings. Propane flaming is used in commercial fields, but for home, remove infected stems. Do not overhead water.",en,knowledge_base_d64a9c9c-113b-4e0d-83b3-9f9076d55d81,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mushroom,Green Mold (Fungal),Trichoderma spp.,"Green patches of Trichoderma mold appear on the mushroom growing bags or casing soil, competing with the mushrooms. Treatment: This is caused by poor hygiene. Sterilize the straw/substrate thoroughly before planting. Wash hands and tools with alcohol. Isolate and destroy any bag showing green spots immediately to save the rest of the room.",en,knowledge_base_b2677590-e8f7-4a7e-93b4-e231c15d74bf,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mushroom,Mushroom Flies (Insect),Sciara spp. / Megaselia spp.,"Tiny flies hover around the bags. Their maggots eat the mushroom spawn and tunnel into the stems. Treatment: Install ""Light Traps"" in the growing room to catch adults. Keep the room sealed with fine mesh nets. Ensure the growing medium is fully composted (no smell of ammonia) to avoid attracting flies.",en,knowledge_base_d07aa02a-576d-4ac8-a495-c8cc1ba1b6d7,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mushroom,Bacterial Blotch (Pseudomonas),Pseudomonas tolaasii,"Brown, slimy lesions on caps. Lower humidity. Water with chlorinated water.",en,knowledge_base_55b0ffdb-a1f4-4fde-87ad-8e4729e2aa58,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mushroom,Dry Bubble (Verticillium),Lecanicillium fungicola,"Deformed, dry, leathery mushrooms. Control flies. Use clean casing.",en,knowledge_base_4a7d9375-078b-42aa-b2d5-223935beb937,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mushroom,Wet Bubble (Mycogone),Mycogone perniciosa,Mushrooms rot into foul-smelling mass. Use clean tools. Remove infected clumps carefully.,en,knowledge_base_88eacbc3-f35d-4c0a-8776-f3b7a1fc2296,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mushroom,Cobweb (Dactylium),Cladobotryum dendroides,Fluffy white mold covers the mushroom like a web. Treat with salt. Reduce humidity.,en,knowledge_base_f83ee63e-8801-4856-860f-3d61ea2fa07b,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mushroom,Nematodes (Parasitic Infection),Ditylenchus myceliophagus,Mycelium disappears; mushrooms don't form. Pasteurize compost effectively.,en,knowledge_base_094771c0-2014-4eef-91aa-ce6aaf05edab,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mushroom,Sciarid Flies (Insect Infestation),Lycoriella spp.,Larvae tunnel into mushrooms. Use fly screens and traps.,en,knowledge_base_eb8854f5-a288-497a-8b00-c2157a8521b7,2026-01-12 19:09:08.013000+00:00,,
vegetable,Mushroom,Green Mold (Trichoderma),Trichoderma harzianum,Green fungal growth on compost/casing. Sterilize compost properly. Maintain hygiene.,en,knowledge_base_28d46229-4ac9-47d7-9c92-17b83e9bbab3,2026-01-12 19:09:08.013000+00:00,,
vegetable,Nutmeg Pericarp,Fruit Rot (Fungal),Phytophthora palmivora,"The outer fleshy rind (used for pickles/vegetables) develops dark brown rotting patches and falls off before the nut matures. Treatment: Prune the tree to allow sunlight to reach the inner branches. Remove fallen, rotting fruits from the ground to stop spores from rising. Spray 1% Bordeaux mixture (copper + lime) before the monsoon starts.",en,knowledge_base_9b3950dc-38b5-47d5-bd77-d8a336e7f594,2026-01-12 19:09:08.013000+00:00,,
vegetable,Nutmeg Pericarp,Thread Blight (Fungal Infection),Marasmiellus scandens,"White, thread-like fungal mycelium covers the underside of leaves and spreads to the fruit, causing rot. Prune infected branches and destroy them. Spray copper-based fungicides. Keep the tree canopy open.",en,knowledge_base_9a077dc0-e203-43eb-b15c-b0e2081b1a10,2026-01-12 19:09:08.013000+00:00,,
vegetable,Nutmeg Pericarp,Fruit Split (Physiological),Non-pathogenic (Physiological),"The fruit splits open before maturity, exposing the mace and seed to rot. This is usually due to irregular watering or nutrient shock. Maintain consistent soil moisture. Apply Potash fertilizers. This is not a germ, so fungicides won't help.",en,knowledge_base_d58109aa-e5ad-4676-846b-aa3e958c696b,2026-01-12 19:09:08.013000+00:00,,
vegetable,Nutmeg Pericarp,Shot Hole (Fungal Infection),Colletotrichum gloeosporioides,"Leaves develop holes, but the infection also causes necrotic spots on the fruit pericarp. Spray Mancozeb. Remove infected leaves.",en,knowledge_base_895cfd7e-d8c6-43dd-a15e-c779d1a6d996,2026-01-12 19:09:08.013000+00:00,,
vegetable,Nutmeg Pericarp,Sooty Mold (Fungal Infection),Capnodium spp.,Black coating on the fruit surface due to insect honeydew. Control scale insects with Neem oil. Wash the harvested pericarp with mild soapy water before processing.,en,knowledge_base_5c7293a8-7624-4084-876f-42def8457e1d,2026-01-12 19:09:08.013000+00:00,,
vegetable,Nutmeg Pericarp,Scale Insects (Insect Infestation),Saissetia coffeae,"Hard scales suck sap from the fruit skin, causing shriveling. Scrub off scales. Spray horticultural oil. Encourage natural predators.",en,knowledge_base_2e093919-5a63-40f7-a9e0-66f628a7bb88,2026-01-12 19:09:08.013000+00:00,,
vegetable,Nutmeg Pericarp,Diplodia Fruit Rot (Fungal Infection),Diplodia natalensis,The fruit turns black and mummifies on the tree. Remove and burn mummified fruits. Spray Copper Oxychloride. Avoid wounding the fruit during harvest.,en,knowledge_base_952644b4-34fa-4257-9711-f8d2f860b01c,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Black Mold (Fungal),Aspergillus niger,"Black powdery streaks appear between the outer papery layers of the onion bulb, usually after harvest. Ensure the onions are ""cured"" (dried) properly. After harvest, leave them in a warm, dry, shaded area with good airflow for 2 weeks until the neck is tight and dry. Do not harvest wet onions. Handle bulbs gently to avoid bruising. Store in mesh bags.",en,knowledge_base_8e84a26d-9474-489c-88af-181271fd9536,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Neck Rot (Fungal),Botrytis aclada,"The neck of the onion becomes soft and mushy, eventually rotting the bulb from the inside out. Stop watering the crop 10-14 days before harvest to let the tops dry out naturally. Ensure the neck is fully dry and tight before cutting the tops for storage. Cure onions in a dry, airy place for two weeks. Do not apply nitrogen fertilizer late in the season.",en,knowledge_base_6f02096c-3276-41b7-8e69-de163626bf4e,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Basal Rot / Fusarium Rot (Fungal),Fusarium oxysporum f. sp. cepae,"The leaves turn yellow and die back from the tip. The roots rot, and a white/pinkish mold grows at the base plate (bottom) of the bulb, making it soft. Treatment: This fungus lives in the soil for years. Practice a long crop rotation (4 years without onions/garlic). Solarize the soil in summer to kill the fungus. Buy treated seeds or sets. Ensure excellent drainage; raised beds are highly recommended. Remove infected plants immediately.",en,knowledge_base_826ac573-e884-4680-9d1f-7f041e30c8a9,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Onion Maggot (Insect Larvae),Delia antiqua,"Small white maggots tunnel into the bulb, causing it to rot and wilt. Young seedlings may die completely. Treatment: This pest is attracted to the smell of rotting onions. Remove all ""cull"" (discarded) onions from the garden; never leave them in the soil. Rotate crops to a new location every year. Use floating row covers (mesh) immediately after planting to stop flies from laying eggs. Interplant with mint or marigolds to mask the onion scent.",en,knowledge_base_8307cf7c-9234-419d-b31d-e717d8ca2437,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Purple Blotch (Fungal),Alternaria porri,"While it starts on leaves as purple lesions, the infection travels down to the bulb, causing a semi-watery rot around the neck that turns yellow or red. Treatment: Improve air circulation by spacing plants properly. Avoid overhead watering. A spray of Mancozeb or a copper-based fungicide can protect the crop if the weather is warm and humid. Harvest only when the weather is dry.",en,knowledge_base_19e1d992-aa8d-45d1-9a84-67f1bfaf7b00,2026-01-12 19:09:08.013000+00:00,,
vegetable,Onion,Onion Thrips (Insect),Thrips tabaci,#1 Pest. Leaves develop silvery-white streaks and curl. The bulbs remain small and twisted. Treatment: Thrips hide at the base of the leaf. Use Blue sticky traps (they are attracted to blue). Spray water forcefully into the leaf axils to wash them out. Mulch with straw to reduce their population.,en,knowledge_base_072f3071-5112-46cf-b7c4-ad6c3ced87a1,2026-01-12 19:09:08.013000+00:00,,
